assignee_id,disambig_assignee_organization,blockchain_patent_count,is_bank,canonical_bank_name,parent_bank_group,is_us_top50_candidate,us_top50_rank,us_top50_bank_name,match_type,confidence,evidence,review_note,ambiguity_note,acquired_via
de5790fe-bf9f-4ab0-9665-37102b195c2f,,1,0,,,0,,,CONTEXTUAL,HIGH,PatentsView g_assignee_disambiguated shows individual assignee (assignee_type=4) named 'Mario A. Costanz'.,"Resolved as NON_BANK: individual assignee, not a bank entity.","Previously ambiguous; resolved as NON_BANK individual assignee (type=4, name=Mario A. Costanz).",
deeac270-524d-48a8-9edd-1dd091779a46,,1,0,,,0,,,CONTEXTUAL,HIGH,PatentsView g_assignee_disambiguated shows individual assignee (assignee_type=4) named 'Nathaniel Loyd'.,"Resolved as NON_BANK: individual assignee, not a bank entity.","Previously ambiguous; resolved as NON_BANK individual assignee (type=4, name=Nathaniel Loyd).",
e36773dd-eada-4269-81b6-bf1b2113b764,,1,0,,,0,,,NONE,LOW,No assignee organization is available in the current PatentsView assignee extract.,NON_BANK by residual review; blank assignee organization in the current extract.,,
e5c58f09-55fe-4e70-ac5f-4198069f3abc,,1,0,,,0,,,CONTEXTUAL,HIGH,PatentsView g_assignee_disambiguated shows individual assignee (assignee_type=5) named 'Wang Chau Tyler Kot'.,"Resolved as NON_BANK: individual assignee, not a bank entity.","Previously ambiguous; resolved as NON_BANK individual assignee (type=5, name=Wang Chau Tyler Kot).",
e7103028-72de-494b-be7e-be4a472aa8a1,,1,0,,,0,,,CONTEXTUAL,HIGH,PatentsView g_assignee_disambiguated shows individual assignee (assignee_type=4) named 'Subrao Venugopal Shenoy'.,"Resolved as NON_BANK: individual assignee, not a bank entity.","Previously ambiguous; resolved as NON_BANK individual assignee (type=4, name=Subrao Venugopal Shenoy).",
f12c06a5-06ca-481f-90be-6e74ebe1ea71,,1,0,,,0,,,CONTEXTUAL,HIGH,PatentsView g_assignee_disambiguated shows individual assignee (assignee_type=5) named 'Yukiko Watanabe'.,"Resolved as NON_BANK: individual assignee, not a bank entity.","Previously ambiguous; resolved as NON_BANK individual assignee (type=5, name=Yukiko Watanabe).",
f1356001-ec07-4f1c-846e-525191ec21f5,,1,0,,,0,,,CONTEXTUAL,HIGH,PatentsView g_assignee_disambiguated shows individual assignee (assignee_type=5) named 'Gabriele Edmondo Pegoraro'.,"Resolved as NON_BANK: individual assignee, not a bank entity.","Previously ambiguous; resolved as NON_BANK individual assignee (type=5, name=Gabriele Edmondo Pegoraro).",
f31363d6-e089-4f2b-90f8-081b307d0c56,,1,0,,,0,,,CONTEXTUAL,HIGH,PatentsView g_assignee_disambiguated shows individual assignee (assignee_type=4) named 'Mingtai Chang'.,"Resolved as NON_BANK: individual assignee, not a bank entity.","Previously ambiguous; resolved as NON_BANK individual assignee (type=4, name=Mingtai Chang).",
981fad88-7f2a-4dac-a0d0-951036188905,01 Communique Laboratory Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2d6dc67f-e5ed-4e5f-be49-3e0ab6392cc5,1191212 B.C. LTD.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
96455fef-2b15-474b-9bb0-b0647a35ee29,"3DNS, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
73b1c924-134c-4f9b-938a-5e08bbe62b78,3M INNOVATIVE PROPERTIES COMPANY,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e97fa7a8-0bc3-4de2-8cf8-adb21cfaab65,7 Hills Pharma Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6199a8cb-9d91-4725-b26e-608b56448a26,A42 Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2d273ece-ecc4-4544-ae03-2bb87113fdf9,AA Power Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
274c9737-1174-4c0b-9100-e1c660bba86a,ABCD TECHNOLOGY SARL,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a429dd04-582b-4345-bdb0-2506800697b2,ADI Association,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e4337dca-af0a-40cb-8422-093482174602,"ADVANCED TECHNOLOGIES, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bb8e644a-5c0d-42f8-993a-8b6fde092051,AGI SURETRACK LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f623577e-d2a2-4788-a39c-9fdb81adb0ab,"AI Bioelectronic Healthcare Co., Ltd.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e8a563cf-7b2c-44a6-9ddf-01a3fdf117b1,"AI Bioelectronic Healthtech Co., Ltd.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8c228bbd-41d6-4290-aacc-033d9d6096cf,"AIDB CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6b7e51a0-f063-4788-9b38-7a94ce2805bc,AILIA SA,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e8dcf2d5-7153-4c56-afd6-4a7b90502205,AIO Technology Reserve Pte. Ltd.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e03211b1-b53a-4f83-be93-b8aa48b63d3f,AIRBUS HELICOPTERS,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5445952a-be0a-43b0-bf02-3efd7d3a4115,AITIVITY INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7af29188-eb8f-421d-b4b5-6498adeda3da,AJOU UNIVERSITY INDUSTRY-ACADEMIC COOPERATION,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
48e4bae6-52e1-4038-9a65-94cc3eb87c7b,ALI GROUP S.R.L.—CARPIGIANI,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c478122a-bf79-4140-95c8-c5ff67186450,ALIBI LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f3a0f5a9-9d06-4e6c-afc7-32d07bac5ac4,ALLSTATE SOLUTIONS PRIVATE LIMITED,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d6f3dba0-ef21-4ed8-840a-7d60e06deaaf,ALTIMEDIA CORPORATION,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5919733b-5007-47cc-b5e0-2b4df0fd9489,AMARI.AI INCORPORATED,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9d7d77ee-954a-41e1-8f2d-045c54f298e7,ANALOG ONE CORPORATION,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5bfe563b-297e-406c-993e-748a44b771b1,APEX INDUSTRIAL TECHNOLOGIES LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f54620b3-e725-4a04-b2aa-8e2628d65046,AQILLIZ PTE. LTD.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7cafd6d0-3d0a-490a-ac53-c585dec14d1a,"ARBOR NETWORKS, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bfcf60db-1f8c-42f5-8ff5-32bbe22da822,ARIZONA BOARD OF REGENTS FOR AND ON BEHALF OF ARIZONA STATE UNIVERSITY,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
cdc3eb71-3a6b-4d62-a3a1-f87d3110040b,ARKNET INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
721cf680-fa91-45fb-b88d-6640491ccec8,ARM IP LIMITED,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2e650f10-656c-4c00-a46d-0bb0dc18a1bd,ARRIS Enterprises LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
11ba5795-b76a-4548-8db7-df1542940661,ARTRIGGER INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
08475597-e9a7-4c4f-801a-55ae296cf6e5,"ASADAL, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bd5b957e-ed23-41e5-9a77-b5aa7ff116f4,"AT &T Intellectual Property l, L.P.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c3b2ade1-e63e-466e-bc4c-a177b0a1edbc,ATLASSIAN PTY LTD.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4a079ebd-f413-4e05-aea6-e8b14267f8af,"ATLASSIAN US, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ca044f0f-b9f0-4cbd-8601-c865e2577f80,"ATOS Public Safety, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
31d5c611-5a18-4363-a535-49dd2682868a,"AUCTANE, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9135ce08-6afd-4254-b902-d1e56013fd3d,AUDI AG,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6984287f-3a2e-4da7-aae6-3be261b59e2e,"AURA Network Systems, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
544ed806-3a83-4fe8-bcd8-370b69404d15,AUTHENA AG,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5387cea0-2fbd-48c6-9f9a-d9e718fbdf08,AUTHLN LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4fe08816-be13-4f31-80ca-210beae55ac7,"AVC Innovations, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
779b8e35-9bba-4b78-be81-638d23983101,"AVIVID INNOVATIVE MEDIA CO., LTD",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e9152217-6bb6-438b-9621-19c934150e75,AVROHOM MEIR GLUCK,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
0cd86f5d-1075-47ca-992c-1338a795506c,AXS Group LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
31952784-4b82-4b3e-91d2-d3a3eede5272,"AXUALL, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
50522ac8-6a9a-409c-a920-8fb04443ccbe,Accelor Ltd.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
0ce0b9ee-76a8-442e-b7ff-2bb2219ce3a8,"Advanced Micro Devices, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d68e0dbc-e76d-41cc-9c03-dff59344e7de,Aenco Technologies Limited,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
be5dc020-5129-4d46-af6c-4fcbf001feb1,Affle (India) Limited,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
00cb9089-4966-41df-ba63-f951393f9ca0,Agora AltX,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
799b6653-10f1-47bc-a40a-8f2d59d0aa9a,Akiva Capital Holdings LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d0ce35b5-a4bd-43de-8c2f-043e675aae4c,Alan Health and Science,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
56811af5-6057-4d75-8fd7-725c4d901715,"Albright Holdings, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
549968bf-6184-472e-8871-7dff234d4e19,Alchemy Crypto Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
592961fc-cf37-46d3-b4a0-532e09d6963b,"Alchemy Limited, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9fee5ce1-4a7a-4c54-b8f9-5c3e3e6c2bf9,"Algemetric, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
96053f4d-f936-4a0d-ae6f-dda236958945,"Algorand, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f707cf64-dec7-44fe-8c76-cd880fc6f349,"Align Technology, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
29c5cc60-b176-411f-a85c-9137d053b284,AllDigital Specialty Insurance,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8f2d91af-c1f3-409b-a34b-c9b32af566c2,Allot Ltd.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
73f52a6f-0091-46e0-bc1c-a35af50a92b4,Alpha Motor Corporation,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
30380055-8bc4-4711-8a41-204fc0ab7f55,Amadeus S.A.S.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
638e525e-cc0f-480d-a862-e1e61e85284c,Ambeent Wireless,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bde6291e-c8c4-4d62-a735-10a73cfd7fd3,AnApp Technologies Limited,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
542c9ff3-2296-4c85-8c4b-f3991b4e9550,Anonos IP LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
44ecc7d2-6a06-4ee8-beb8-db3b2c3a7859,Anonos Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ec176e0e-da3d-414a-946f-b7003494c351,"Ant Blockchain Technology (Shanghai) Co., Ltd.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
69b2add2-4ab7-495f-991b-8c850f45b291,Apotheka Systems Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e736e54f-4268-499d-bb87-6514dd58716d,"Applied Materials, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
86031dfa-e664-49f2-9d19-e0c19adfbbb3,Aristocrat Technologies Australia Pty Limited,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2efe6336-5ad2-40cf-b25a-ce3a98036dad,Arizona Board of Regents on Behalf of Northern Arizona University,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1d4581d8-9f35-4953-aa0f-b213efd5124e,Arqit Limited,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
70efff17-2dfc-4e91-b8d6-7d32f19b5308,Artec Computer GmbH,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8784a3cf-240d-400e-acfb-f2189caefc56,Artiste QB Net Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f9b060d7-6efc-434a-859d-275a0a724072,Assetize SARL,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4b9a60f8-d3a8-492b-981c-d1e1102f25c8,"Assured Enterprises, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
be915b1c-c412-421b-b309-98a30ad90c2e,"Aster Key, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
078101df-95e0-4d2b-99d5-6294c1f0b27e,"Asteris, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3fbaf648-7b67-4a60-8cd1-b6afea67b80d,"Atlas Reality, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
0df47e2a-ec5d-45d9-ba6f-61cb9cf869fc,Autonym Pte. Ltd.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
eac59095-bdf7-4ee2-b974-c1c30577ca0d,Avago Technologies International Sales Pte. Limited,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
43e2775a-ff4d-4dad-9288-2201371cedec,"Avante International Technology, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
322d03ea-0850-46a3-9276-c319cb2de8f7,Avast Software s.r.o.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e0310277-17c6-44fd-8558-582702563de4,Avaya Technology LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
fce0ac40-1ca3-43e4-b441-cf114d6973a1,Avery Dennison Retail Information Services LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4e31324f-d1d8-4b02-a235-f72f604c54f9,Avila Security Corporation,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a18e9c0b-afdb-4ecc-9603-d77f50c3cdfd,"Avista Development, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a3dbdd21-51e8-475c-ac76-9b34244da84b,Axway Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b7ff3622-00c8-4f05-85e0-40f8242764d3,"B-SQUARE LAB CO., LTD",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
683fe93c-5527-4ad2-b8c6-c66f6e996fab,BAE Systems Information and Electronic Systems Integration Inc.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a04b90a7-3e2b-4fe5-a6e5-9b3e0df96b5e,BAIDU USA LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f1b852de-8c4c-438a-810d-71da8b8bf735,BANKS AND ACQUIRERS INTERNATIONAL HOLDING,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9f45b3d0-ebb6-486a-8d7c-ce3111ff8191,BASF SE,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
70db7768-ce53-4d08-b713-12aadda3a7b8,BBM Health LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d3585537-d129-4a7b-b951-a0c9df317274,BEDROCK CAPITAL LIMITED,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b6f2599e-d19c-4630-a973-314d843a756a,BEIJING HUATIE INFORMATION TECHNOLOGY CORPORATION LTD.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4a76bbc5-da1c-453d-837a-921f71fe1656,"BEIJING JINGDONG QIANSHI TECHNOLOGY CO., LTD.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3f7805ec-4f94-4557-bb8e-1a56c2002faa,"BESKAR, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1faae87e-2bc2-4dc5-8948-ce1ab0e40530,BESTON TECHNOLOGIES PTY LTD,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
302c9ce4-b3a2-4e3b-817f-14bb850489fe,BITCORP S.R.L.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2e8ff3b4-15ce-47b5-a3a4-8a56445a5d1b,"BITGO, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e0c7d1d3-394a-40cc-8e05-ec0cd125bfd5,"BITMARK, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2f3d2883-0a66-4d42-ac4e-3d838c2e78f2,BITNOBI INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b8306cc3-a064-4d59-b9af-0b3a0575559d,"BITPAGOS, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9689a11a-69fa-4a2a-bcca-f2bb25639908,"BKey, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b66814dc-1723-42b5-b07d-19f93e0b8d9a,BLINK.ING DOO,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
951cc9d0-e76b-4517-bf05-9267ff5759ee,BLOCKCHAIN CERTIFIED DATA SAS,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1645cf92-341e-46de-a493-47b8e1efa24d,BLOCKCHAIN IT SOLUTIONS PTY LTD,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
89832e51-b4f3-468e-8b54-64133e7ac0d4,BLOCKCHAIN LABS INC.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
39c8b72a-8767-436f-a7c0-9383ef54570c,"BLOCKCHAIN LIFE, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9600de32-b591-4c4f-bd27-c25dbbcd292a,BLOCKCHAIN SYSTEMS PTE. LTD.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a9faac8d-4f17-4d9c-8305-6c7f03bc4a06,BLOCKDAEMON APS,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1ea5ad72-68c3-456a-96d4-426539ad70ea,BLOCX LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2414905a-6355-4a8d-b40a-653ac24a0398,BLOOMIO AG,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7f7b966c-5d53-40f3-9c4a-75ee8c5995cf,BMIC LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
39322592-3b4f-4779-af33-b7e824c5481a,BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d858477f-4eb9-4fec-92bf-48b226afb69f,"BOE TECHNOLOGY GROUP CO., LTD. CHINA",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ab42c0f3-b80f-4f28-b885-ab1be9c7aee3,BOSONIC AG,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
347083da-5323-4cf4-b23e-a42553100d01,"BRAND MEDIA TECHNOLOGIES, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
babb4b17-5d36-4fcc-84c7-21df005bcb40,BRYT LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d8d8d65b-182f-4481-aef5-d79e381e7ffe,BUNDESDRUCKEREI GMBH KOMMANDANTENSTRASSE 18,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b6bd84ec-0cc3-4895-8303-15993f18dfe4,BXB Digital Pty Limited,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
31ef4b86-5f2d-4af7-b526-e1532bae9623,"BYT, INC.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
011e4cba-eea5-4e74-90cb-a1f9a0cb34e4,"Baidu International Technology (Shenzhen) Co., Ltd.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
88492f3b-854b-42eb-a6f5-871050129029,Baker Hughes Holdings LLC,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
23e81aab-e734-46b7-8a45-c94662523bfa,"Battelle Energy Alliance, LLC",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ad411cc5-b7ae-4a7d-81cd-eedb4acbecd9,BatteryCheck s.r.o.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b619f9ec-27e5-45d2-90c2-e7acedfd414b,BeAssured Co.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f50bb519-a499-4d43-bf2d-897a0b766f8a,"Beam Solutions, Inc.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8bf3d52e-2afd-4533-81bb-fc712152178c,"Beijing Kingsoft Internet Security Software Co., Ltd.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
74c4dff9-74a7-4619-8614-e2f5c743bd99,Beijing Ruichi Guotie ITS Eng. & Tech. Ltd.,1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9aff415b-aff1-4d68-97ef-2bdbcfed1bf3,"Beijing Senselock Software Technology Co., Ltd.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
eab590ba-3313-45e9-ae6a-5482ec0a6bd6,"Beijing Volcano Engine Technology Co., Ltd.",1,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
